compound, constituent, anonymized_annotator_id, rating
base line, line, annotator_26, 4
base line, base, annotator_24, 5
base line, line, annotator_13_excluded, 5
base line, line, annotator_23, 3
base line, line, annotator_18, 1
base line, line, annotator_28, 1
base line, line, annotator_17, 0
base line, line, annotator_27, 5
base line, line, annotator_21, 0
base line, line, annotator_22, 5
base line, line, annotator_19, 1
base line, base, annotator_28, 1
base line, base, annotator_16, 0
base line, base, annotator_20, 2
base line, base, annotator_18, 1
base line, base, annotator_21, 0
base line, base, annotator_25, 0
base line, base, annotator_23, 5
base line, base, annotator_26, 1
base line, base, annotator_15, 5
base line, base, annotator_17, 3
base line, base, annotator_27, 5
base line, base, annotator_13_excluded, 5
base line, base, annotator_19, 5
base line, base, annotator_22, 5
brain case, case, annotator_24, 2
brain case, case, annotator_22, 5
brain case, case, annotator_15, 0
brain case, case, annotator_28, 0
brain case, case, annotator_25, 0
brain case, case, annotator_19, 2
brain case, case, annotator_23, 5
brain case, case, annotator_27, 5
brain case, case, annotator_13_excluded, 2
brain case, case, annotator_18, 0
brain case, case, annotator_20, 4
brain case, case, annotator_21, 0
brain case, case, annotator_17, 4
brain case, brain, annotator_22, 5
brain case, case, annotator_16, 1
brain case, brain, annotator_18, 0
brain case, brain, annotator_19, 4
brain case, brain, annotator_16, 2
brain case, brain, annotator_17, 5
brain case, brain, annotator_23, 3
brain case, brain, annotator_26, 5
brain case, brain, annotator_13_excluded, 3
brain case, brain, annotator_24, 2
brain case, brain, annotator_25, 0
brain case, brain, annotator_21, 5
brain case, brain, annotator_20, 0
brain case, brain, annotator_27, 5
brain case, brain, annotator_28, 1
brain case, case, annotator_26, 1
brain case, brain, annotator_15, 5
cabinet number, number, annotator_18, 0
cabinet number, number, annotator_27, 5
cabinet number, number, annotator_15, 5
cabinet number, number, annotator_23, 5
cabinet number, cabinet, annotator_17, 5
cabinet number, number, annotator_21, 5
cabinet number, number, annotator_28, 4
cabinet number, cabinet, annotator_19, 3
cabinet number, cabinet, annotator_24, 1
cabinet number, cabinet, annotator_18, 0
cabinet number, cabinet, annotator_21, 0
cabinet number, cabinet, annotator_23, 5
cabinet number, cabinet, annotator_27, 2
cabinet number, cabinet, annotator_20, 5
cabinet number, cabinet, annotator_16, 5
cabinet number, number, annotator_26, 5
cabinet number, cabinet, annotator_22, 5
cabinet number, cabinet, annotator_13_excluded, 5
cabinet number, cabinet, annotator_25, 0
cabinet number, cabinet, annotator_28, 4
cabinet number, number, annotator_22, 5
cabinet number, number, annotator_13_excluded, 5
cabinet number, number, annotator_17, 5
cabinet number, number, annotator_25, 0
cabinet number, number, annotator_19, 3
cabinet number, number, annotator_16, 5
cabinet number, cabinet, annotator_15, 0
cabinet number, cabinet, annotator_26, 1
cabinet number, number, annotator_24, 3
cabinet number, number, annotator_20, 1
cadmium cell, cell, annotator_15, 4
cadmium cell, cell, annotator_21, 1
cadmium cell, cell, annotator_25, 0
cadmium cell, cell, annotator_23, 4
cadmium cell, cell, annotator_24, 5
cadmium cell, cadmium, annotator_26, 4
cadmium cell, cell, annotator_17, 2
cadmium cell, cadmium, annotator_25, 0
cadmium cell, cadmium, annotator_13_excluded, 5
cadmium cell, cadmium, annotator_15, 4
cadmium cell, cadmium, annotator_21, 5
cadmium cell, cadmium, annotator_16, 4
cadmium cell, cadmium, annotator_23, 5
cadmium cell, cadmium, annotator_27, 5
cadmium cell, cell, annotator_13_excluded, 5
cadmium cell, cadmium, annotator_18, 0
cadmium cell, cadmium, annotator_17, 5
cadmium cell, cadmium, annotator_19, 2
cadmium cell, cadmium, annotator_28, 3
cadmium cell, cadmium, annotator_24, 5
cadmium cell, cell, annotator_28, 2
cadmium cell, cell, annotator_19, 2
cadmium cell, cadmium, annotator_20, 5
cadmium cell, cell, annotator_27, 0
cadmium cell, cell, annotator_26, 3
cadmium cell, cell, annotator_16, 4
cadmium cell, cell, annotator_22, 5
cadmium cell, cell, annotator_18, 0
cadmium cell, cadmium, annotator_22, 5
cadmium cell, cell, annotator_20, 3
copper cylinder, cylinder, annotator_21, 5
copper cylinder, cylinder, annotator_24, 5
copper cylinder, cylinder, annotator_19, 5
copper cylinder, cylinder, annotator_25, 0
copper cylinder, cylinder, annotator_16, 5
copper cylinder, cylinder, annotator_13_excluded, 5
copper cylinder, cylinder, annotator_20, 0
copper cylinder, cylinder, annotator_15, 5
copper cylinder, copper, annotator_28, 5
copper cylinder, cylinder, annotator_18, 0
copper cylinder, copper, annotator_26, 3
copper cylinder, copper, annotator_15, 5
copper cylinder, copper, annotator_19, 5
copper cylinder, copper, annotator_23, 5
copper cylinder, copper, annotator_22, 5
copper cylinder, copper, annotator_16, 5
copper cylinder, copper, annotator_13_excluded, 5
copper cylinder, copper, annotator_24, 5
copper cylinder, copper, annotator_18, 0
copper cylinder, copper, annotator_17, 5
copper cylinder, copper, annotator_25, 0
copper cylinder, copper, annotator_21, 5
copper cylinder, copper, annotator_20, 5
copper cylinder, cylinder, annotator_17, 5
copper cylinder, cylinder, annotator_26, 5
copper cylinder, cylinder, annotator_22, 5
copper cylinder, cylinder, annotator_23, 5
copper cylinder, cylinder, annotator_27, 5
copper cylinder, cylinder, annotator_28, 5
copper cylinder, copper, annotator_27, 5
glass cell, glass, annotator_25, 0
glass cell, glass, annotator_20, 5
glass cell, glass, annotator_27, 5
glass cell, glass, annotator_18, 0
glass cell, glass, annotator_23, 5
glass cell, glass, annotator_13_excluded, 5
glass cell, glass, annotator_16, 4
glass cell, glass, annotator_26, 4
glass cell, glass, annotator_28, 3
glass cell, glass, annotator_19, 4
glass cell, glass, annotator_22, 5
glass cell, glass, annotator_21, 2
glass cell, glass, annotator_17, 5
glass cell, glass, annotator_15, 5
glass cell, glass, annotator_24, 5
glass cell, cell, annotator_27, 1
glass cell, cell, annotator_25, 0
glass cell, cell, annotator_15, 4
glass cell, cell, annotator_23, 3
glass cell, cell, annotator_21, 5
glass cell, cell, annotator_18, 0
glass cell, cell, annotator_20, 3
glass cell, cell, annotator_13_excluded, 5
glass cell, cell, annotator_24, 3
glass cell, cell, annotator_19, 4
glass cell, cell, annotator_26, 1
glass cell, cell, annotator_16, 4
glass cell, cell, annotator_17, 4
glass cell, cell, annotator_22, 5
glass cell, cell, annotator_28, 2
hydrogen series, hydrogen, annotator_26, 4
hydrogen series, hydrogen, annotator_27, 5
hydrogen series, hydrogen, annotator_13_excluded, 5
hydrogen series, hydrogen, annotator_24, 5
hydrogen series, hydrogen, annotator_21, 5
hydrogen series, hydrogen, annotator_19, 5
hydrogen series, hydrogen, annotator_20, 5
hydrogen series, hydrogen, annotator_17, 5
hydrogen series, hydrogen, annotator_28, 4
hydrogen series, hydrogen, annotator_16, 4
hydrogen series, hydrogen, annotator_25, 0
hydrogen series, hydrogen, annotator_15, 5
hydrogen series, hydrogen, annotator_22, 5
hydrogen series, hydrogen, annotator_18, 0
hydrogen series, hydrogen, annotator_23, 5
hydrogen series, series, annotator_15, 3
hydrogen series, series, annotator_24, 0
hydrogen series, series, annotator_28, 3
hydrogen series, series, annotator_27, 3
hydrogen series, series, annotator_17, 5
hydrogen series, series, annotator_13_excluded, 5
hydrogen series, series, annotator_22, 5
hydrogen series, series, annotator_18, 0
hydrogen series, series, annotator_16, 3
hydrogen series, series, annotator_20, 2
hydrogen series, series, annotator_25, 0
hydrogen series, series, annotator_26, 0
hydrogen series, series, annotator_21, 4
hydrogen series, series, annotator_23, 5
hydrogen series, series, annotator_19, 1
investing mass, mass, annotator_13_excluded, 3
investing mass, mass, annotator_19, 3
investing mass, mass, annotator_25, 0
investing mass, mass, annotator_18, 0
investing mass, mass, annotator_17, 5
investing mass, mass, annotator_26, 2
investing mass, mass, annotator_27, 4
investing mass, mass, annotator_21, 1
investing mass, mass, annotator_16, 2
investing mass, mass, annotator_15, 3
investing mass, mass, annotator_22, 5
investing mass, mass, annotator_24, 5
investing mass, mass, annotator_23, 2
investing mass, mass, annotator_28, 1
investing mass, investing, annotator_16, 4
investing mass, mass, annotator_20, 5
investing mass, investing, annotator_23, 5
investing mass, investing, annotator_21, 5
investing mass, investing, annotator_17, 4
investing mass, investing, annotator_26, 4
investing mass, investing, annotator_28, 2
investing mass, investing, annotator_25, 0
investing mass, investing, annotator_24, 0
investing mass, investing, annotator_15, 5
investing mass, investing, annotator_19, 0
investing mass, investing, annotator_20, 3
investing mass, investing, annotator_18, 0
investing mass, investing, annotator_22, 4
investing mass, investing, annotator_27, 5
investing mass, investing, annotator_13_excluded, 5
iron tube, tube, annotator_23, 5
iron tube, tube, annotator_22, 5
iron tube, tube, annotator_21, 5
iron tube, tube, annotator_24, 5
iron tube, tube, annotator_17, 5
iron tube, tube, annotator_26, 4
iron tube, tube, annotator_19, 5
iron tube, tube, annotator_16, 5
iron tube, tube, annotator_15, 5
iron tube, tube, annotator_18, 0
iron tube, tube, annotator_28, 5
iron tube, tube, annotator_20, 3
iron tube, tube, annotator_25, 0
iron tube, tube, annotator_27, 5
iron tube, tube, annotator_13_excluded, 5
iron tube, iron, annotator_28, 5
iron tube, iron, annotator_25, 0
iron tube, iron, annotator_19, 5
iron tube, iron, annotator_23, 5
iron tube, iron, annotator_17, 5
iron tube, iron, annotator_18, 0
iron tube, iron, annotator_21, 5
iron tube, iron, annotator_13_excluded, 5
iron tube, iron, annotator_22, 5
iron tube, iron, annotator_24, 5
iron tube, iron, annotator_15, 5
iron tube, iron, annotator_27, 5
iron tube, iron, annotator_26, 1
iron tube, iron, annotator_20, 5
iron tube, iron, annotator_16, 5
laboratory temperature, laboratory, annotator_22, 5
laboratory temperature, laboratory, annotator_24, 5
laboratory temperature, laboratory, annotator_21, 5
laboratory temperature, laboratory, annotator_18, 0
laboratory temperature, laboratory, annotator_27, 5
laboratory temperature, laboratory, annotator_17, 5
laboratory temperature, temperature, annotator_18, 0
laboratory temperature, laboratory, annotator_26, 1
laboratory temperature, laboratory, annotator_13_excluded, 5
laboratory temperature, laboratory, annotator_15, 5
laboratory temperature, laboratory, annotator_28, 3
laboratory temperature, laboratory, annotator_20, 5
laboratory temperature, laboratory, annotator_16, 5
laboratory temperature, laboratory, annotator_19, 4
laboratory temperature, laboratory, annotator_25, 0
laboratory temperature, laboratory, annotator_23, 5
laboratory temperature, temperature, annotator_26, 5
laboratory temperature, temperature, annotator_25, 0
laboratory temperature, temperature, annotator_13_excluded, 5
laboratory temperature, temperature, annotator_21, 5
laboratory temperature, temperature, annotator_20, 1
laboratory temperature, temperature, annotator_23, 5
laboratory temperature, temperature, annotator_19, 4
laboratory temperature, temperature, annotator_16, 5
laboratory temperature, temperature, annotator_17, 5
laboratory temperature, temperature, annotator_15, 5
laboratory temperature, temperature, annotator_28, 5
laboratory temperature, temperature, annotator_22, 5
laboratory temperature, temperature, annotator_24, 5
laboratory temperature, temperature, annotator_27, 5
methyl group, group, annotator_22, 5
methyl group, group, annotator_23, 5
methyl group, group, annotator_24, 5
methyl group, group, annotator_16, 4
methyl group, group, annotator_19, 2
methyl group, group, annotator_21, 5
methyl group, group, annotator_17, 5
methyl group, group, annotator_13_excluded, 5
methyl group, group, annotator_27, 5
methyl group, group, annotator_20, 5
methyl group, group, annotator_28, 2
methyl group, group, annotator_26, 4
methyl group, group, annotator_15, 4
methyl group, group, annotator_18, 3
methyl group, group, annotator_25, 0
methyl group, methyl, annotator_16, 4
methyl group, methyl, annotator_13_excluded, 5
methyl group, methyl, annotator_19, 3
methyl group, methyl, annotator_28, 2
methyl group, methyl, annotator_17, 5
methyl group, methyl, annotator_27, 5
methyl group, methyl, annotator_24, 5
methyl group, methyl, annotator_15, 5
methyl group, methyl, annotator_20, 5
methyl group, methyl, annotator_23, 5
methyl group, methyl, annotator_18, 3
methyl group, methyl, annotator_21, 5
methyl group, methyl, annotator_25, 0
methyl group, methyl, annotator_26, 1
methyl group, methyl, annotator_22, 5
millimetre scale, scale, annotator_20, 3
millimetre scale, scale, annotator_25, 5
millimetre scale, scale, annotator_27, 5
millimetre scale, scale, annotator_17, 4
millimetre scale, scale, annotator_21, 5
millimetre scale, scale, annotator_16, 4
millimetre scale, millimetre, annotator_25, 5
millimetre scale, scale, annotator_23, 4
millimetre scale, scale, annotator_24, 5
millimetre scale, scale, annotator_26, 2
millimetre scale, scale, annotator_13_excluded, 5
millimetre scale, scale, annotator_15, 5
millimetre scale, scale, annotator_22, 5
millimetre scale, scale, annotator_19, 5
millimetre scale, scale, annotator_18, 3
millimetre scale, millimetre, annotator_27, 5
millimetre scale, millimetre, annotator_16, 5
millimetre scale, millimetre, annotator_13_excluded, 5
millimetre scale, millimetre, annotator_24, 5
millimetre scale, millimetre, annotator_22, 5
millimetre scale, millimetre, annotator_26, 4
millimetre scale, millimetre, annotator_17, 5
millimetre scale, millimetre, annotator_23, 5
millimetre scale, millimetre, annotator_15, 5
millimetre scale, millimetre, annotator_28, 4
millimetre scale, millimetre, annotator_20, 5
millimetre scale, millimetre, annotator_21, 5
millimetre scale, scale, annotator_28, 3
millimetre scale, millimetre, annotator_18, 3
millimetre scale, millimetre, annotator_19, 5
